"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-58.9518933408712,-57.6185600075378,55.2364569879432,56.5697903212765
"quadratic model",-83.6423989295339,-81.2894577530633,40.2422422518759,42.5951834283464
"logistic model",-55.1393811600088,-52.7864399835382,-10.3915211524784,-8.03857997600784
"gompertz model",-119.807056930792,-116.057056930792,52.5793296034027,56.3293296034027
