"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",210.247491444827,215.047491444827,-0.183574597867353,4.61642540213265
"quadratic model",197.791626913204,207.791626913204,-3.10574373644753,6.89425626355247
"logistic model",NA,NA,-4.00138449467715,5.99861550532285
"gompertz model",133.151422801059,153.151422801059,-3.93614848781658,16.0638515121834
