"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",93.056164918092,99.056164918092,27.8553196064828,33.8553196064828
"quadratic model",78.8533882062754,92.1867215396087,20.2949720515487,33.6283053848821
"logistic model",69.4432613051704,82.7765946385037,-7.01821692504148,6.31511640829186
"gompertz model",61.9888179317279,91.9888179317279,33.0816403278165,63.0816403278165
