"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-46.4466429479888,-44.4466429479888,31.4909120879735,33.4909120879735
"quadratic model",-54.1798092727648,-50.5434456364011,25.3243125145358,28.9606761508994
"logistic model",-72.7781353065159,-69.1417716701523,-7.65517083442881,-4.01880719806517
"gompertz model",-70.4145798862301,-64.4145798862301,1.01303406199542,7.01303406199542
