"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-12.6609844647153,-10.6609844647153,46.5429586913491,48.5429586913491
"quadratic model",-62.3583686316444,-58.7220049952808,33.7431869468064,37.3795505831701
"logistic model",-32.155992074215,-28.5196284378513,4.11017280746242,7.74653644382605
"gompertz model",-30.3581995852128,-24.3581995852128,4.35449817786435,10.3544981778643
