"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",80.0418143459876,86.0418143459876,28.5809341848329,34.5809341848329
"quadratic model",77.5419169442275,90.8752502775608,21.2601741639988,34.5935074973321
"logistic model",84.2777781538534,97.6111114871867,31.6160842204593,44.9494175537927
"gompertz model",77.9197173327167,107.919717332717,13.119489943297,43.119489943297
