"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",217.521555646157,219.235841360443,25.8150756401396,27.5293613544253
"quadratic model",184.454564458837,187.53148753576,26.2410382555862,29.3179613325092
"logistic model",NA,NA,12.6242508047957,15.7011738817188
"gompertz model",169.854140325917,174.854140325917,-2.78153822776097,2.21846177223903
