"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",120.414352311917,125.214352311917,7.60102397243829,12.4010239724383
"quadratic model",98.477500795342,108.477500795342,9.48693340094285,19.4869334009428
"logistic model",NA,NA,0.683488108373588,10.6834881083736
"gompertz model",63.386220121203,83.386220121203,-2.59880662121257,17.4011933787874
