"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",164.286181016332,169.086181016332,18.9585103520814,23.7585103520814
"quadratic model",158.353527901542,168.353527901542,20.2562571928637,30.2562571928637
"logistic model",NA,NA,19.24205084131,29.24205084131
"gompertz model",144.851766816893,164.851766816893,3.6506920163616,23.6506920163616
