"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",136.426578609382,141.226578609382,7.2927141788099,12.0927141788099
"quadratic model",123.109747926266,133.109747926266,-6.09053688547057,3.90946311452943
"logistic model",NA,NA,3.42000406331861,13.4200040633186
"gompertz model",101.146653545823,121.146653545823,-5.07982138732408,14.9201786126759
