"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",174.785714364554,177.452381031221,38.3474231194053,41.014089786072
"quadratic model",150.372474374951,155.372474374951,35.9666524859656,40.9666524859656
"logistic model",NA,NA,3.46462193505846,8.46462193505846
"gompertz model",132.072811118916,140.644239690344,-12.5014307780969,-3.93000220666833
