"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-27.4478963822897,-25.4478963822897,37.5831830381146,39.5831830381146
"quadratic model",-62.6513662366964,-59.0150026003327,23.0218953659448,26.6582590023085
"logistic model",-69.68619252806,-66.0498288916963,-17.11941486473,-13.4830512283664
"gompertz model",-77.4933224235471,-71.4933224235471,27.10168105869,33.10168105869
