"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-237.312337135541,-236.312337135541,34.974086353839,35.974086353839
"quadratic model",-260.318773785265,-258.579643350483,13.8610693618562,15.6001997966388
"logistic model",-235.314919917712,-233.575789482929,37.0544936773603,38.7936241121429
"gompertz model",-245.937901481004,-243.210628753732,28.2294395084789,30.9567122357516
