"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",201.949985187014,204.949985187014,26.7691039620469,29.7691039620469
"quadratic model",185.304819120379,191.019104834665,14.4831795609089,20.1974652751946
"logistic model",NA,NA,13.4947669253044,19.2090526395901
"gompertz model",151.045072278843,161.045072278843,10.9835261672669,20.9835261672669
