"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",99.902823881529,105.902823881529,20.4830445972455,26.4830445972455
"quadratic model",84.5624949711589,97.8958283044922,18.7847024072265,32.1180357405598
"logistic model",NA,NA,5.91312261787392,19.2464559512073
"gompertz model",68.4242476321181,98.4242476321181,3.62744094397276,33.6274409439728
