"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",119.664198009699,127.664198009699,22.4341085677802,30.4341085677802
"quadratic model",121.115931219986,141.115931219986,1.94963786109435,21.9496378610944
"logistic model",NA,NA,0.743920953288174,20.7439209532882
"gompertz model",111.022947780449,171.022947780449,-12.3936503449655,47.6063496550345
