"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",122.85368764276,125.25368764276,37.5782344507003,39.9782344507003
"quadratic model",106.980120372519,111.424564816963,19.6465221034415,24.090966547886
"logistic model",74.5784561109893,79.0229005554337,26.3989463436846,30.843390788129
"gompertz model",134.560048645141,142.060048645141,31.3756835612706,38.8756835612706
