"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",5.27210787050227,13.2721078705023,-6.32497467811419,1.67502532188581
"quadratic model",6.38707818565015,26.3870781856502,-11.233091017925,8.76690898207498
"logistic model",4.28513794339879,24.2851379433988,-12.6446145276766,7.35538547232339
"gompertz model",5.46378903993689,65.4637890399369,-11.6719260183118,48.3280739816882
