"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",13.5804107308293,25.5804107308293,-0.154833596061196,11.8451664039388
"quadratic model",15.4329992013034,55.4329992013034,-4.14883605549946,35.8511639445005
"logistic model",11.7884368551043,51.7884368551043,-9.43995325949286,30.5600467405071
"gompertz model",11.6327565149411,Inf,-6.31310719329423,Inf
