"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",86.3965513010793,110.396551301079,10.1226957801776,34.1226957801776
"quadratic model",71.4803071280947,Inf,-2.84073685671889,Inf
"logistic model",NA,NA,-5.87860018282174,Inf
"gompertz model",69.9216969120219,9.92169691202191,-6.76135699991953,-66.7613569999195
