"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",15.7328210158034,17.4471067300891,65.4781454523731,67.1924311666588
"quadratic model",13.2243692065684,16.3012922834915,63.4982972109399,66.575220287863
"logistic model",17.7358294063303,20.8127524832534,40.8258763785121,43.9027994554351
"gompertz model",NA,NA,67.4931165007813,72.4931165007813
