"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",139.097652526523,143.897652526523,26.4796255922242,31.2796255922242
"quadratic model",121.190019975984,131.190019975984,28.4447646687698,38.4447646687698
"logistic model",NA,NA,8.94287379156238,18.9428737915624
"gompertz model",94.7318299495715,114.731829949572,2.07739912173052,22.0773991217305
