"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",550.63266948315,553.299336149817,62.0649707419979,64.7316374086646
"quadratic model",549.728382957347,554.728382957347,25.1831063986624,30.1831063986624
"logistic model",NA,NA,12.8755416155199,17.8755416155199
"gompertz model",528.957239445823,537.528668017252,17.3227432107514,25.8941717821799
