"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",189.045944143477,197.045944143477,34.3687695891554,42.3687695891554
"quadratic model",179.560671389066,199.560671389066,25.2819691481851,45.2819691481851
"logistic model",NA,NA,24.4910013997156,44.4910013997156
"gompertz model",173.615860344386,233.615860344386,23.8215082346482,83.8215082346482
