"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",74.1747334570567,98.1747334570567,22.0149395036403,46.0149395036403
"quadratic model",66.9822989594832,Inf,17.0236092797602,Inf
"logistic model",NA,NA,-1.08693232327114,Inf
"gompertz model",31.2845450038161,-28.7154549961839,0.388739750854535,-59.6112602491455
