"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",108.965295212187,120.965295212187,12.608756421257,24.608756421257
"quadratic model",98.43936063277,138.43936063277,-5.63455866277213,34.3654413372279
"logistic model",NA,NA,-7.04259535701739,32.9574046429826
"gompertz model",96.0624092196803,Inf,-5.76011465877872,Inf
