"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-69.0392800670641,-68.0392800670641,58.5966045839447,59.5966045839447
"quadratic model",-116.034241302812,-114.295110868029,25.1475127336155,26.8866431683981
"logistic model",-64.3184422739643,-62.5793118391817,-8.10695404458911,-6.3678236098065
"gompertz model",NA,NA,-39.0017227627074,-36.2744500354347
