"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",90.9948211431987,96.9948211431987,24.5693382474464,30.5693382474464
"quadratic model",90.3603432247346,103.693676558068,10.151070469973,23.4844038033063
"logistic model",77.1834730803776,90.5168064137109,30.4076376514029,43.7409709847362
"gompertz model",80.1921459636569,110.192145963657,-3.19952017808455,26.8004798219155
