"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",141.26594597876,144.26594597876,26.966806240123,29.966806240123
"quadratic model",117.814084104083,123.528369818368,9.38277199213735,15.0970577064231
"logistic model",NA,NA,40.8755967840618,46.5898824983475
"gompertz model",NA,NA,8.16373761687963,18.1637376168796
