"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",76.2766403558164,88.2766403558164,5.03883207822861,17.0388320782286
"quadratic model",59.8984226379503,99.8984226379503,6.88147275314939,46.8814727531494
"logistic model",NA,NA,1.59310428619255,41.5931042861925
"gompertz model",24.8637610116422,Inf,-0.0178677771240583,Inf
