"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",72.3879335281039,80.3879335281039,0.930507513945115,8.93050751394512
"quadratic model",72.6502844661038,92.6502844661038,2.92939006801522,22.9293900680152
"logistic model",NA,NA,2.64412905300755,22.6441290530075
"gompertz model",59.8002564058107,119.800256405811,-13.2186918535031,46.7813081464969
