"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",160.373492540888,163.373492540888,16.7238332492538,19.7238332492538
"quadratic model",131.858145447268,137.572431161554,-2.01892025383587,3.69536546044984
"logistic model",NA,NA,7.18921051709704,12.9034962313828
"gompertz model",118.816472986083,128.816472986083,-7.83215448437899,2.16784551562101
