"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",70.0586615246344,78.0586615246344,24.3133440755679,32.3133440755679
"quadratic model",72.0550709229497,92.0550709229497,14.3839797482251,34.3839797482251
"logistic model",73.6535546010197,93.6535546010197,28.9958301056895,48.9958301056895
"gompertz model",72.6894992470789,132.689499247079,-3.69268155233608,56.3073184476639
