"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",91.9021844009451,103.902184400945,21.6813970477422,33.6813970477422
"quadratic model",87.0996411664725,127.099641166473,5.86379713877864,45.8637971387786
"logistic model",NA,NA,7.63939616285075,47.6393961628508
"gompertz model",88.2855668353285,Inf,13.2338513723501,Inf
