"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",13.3115823983014,15.0258681125871,60.4964945233696,62.2107802376553
"quadratic model",12.0406716148321,15.1175946917551,58.4883269932657,61.5652500701888
"logistic model",15.425470385498,18.502393462421,45.299069906696,48.3759929836191
"gompertz model",2.73696460149095,7.73696460149095,42.9920702966001,47.9920702966001
