"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",1645.96343511078,1646.24914939649,290.90131435782,291.187028643534
"quadratic model",1647.94585822696,1648.42778593781,129.359589496508,129.841517207351
"logistic model",NA,NA,87.221870302552,87.7037980133954
"gompertz model",1618.17903590513,1618.9107432222,90.7625630835929,91.494270400666
