"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",127.793625819719,131.22219724829,35.2658834807939,38.6944549093654
"quadratic model",126.398319164812,133.064985831478,12.1530866599452,18.8197533266119
"logistic model",109.16159630196,115.828262968627,-4.81016311779711,1.85650354886956
"gompertz model",103.407750564875,115.407750564875,44.9697748709026,56.9697748709026
