"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-42.3716355759944,-40.1898173941762,71.9448362323163,74.1266544141345
"quadratic model",-73.0451060559709,-69.0451060559709,70.7244053508502,74.7244053508502
"logistic model",-32.2315113440859,-28.2315113440859,0.17386116428946,4.17386116428946
"gompertz model",-83.4710140454958,-76.8043473788291,67.9406692532135,74.6073359198801
