"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",143.569035017699,148.369035017699,8.64378489103488,13.4437848910349
"quadratic model",133.836922301286,143.836922301286,10.6141316603554,20.6141316603554
"logistic model",NA,NA,6.27227391724584,16.2722739172458
"gompertz model",106.648828590692,126.648828590692,6.54403749197851,26.5440374919785
