"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",783.417411170556,784.917411170556,76.5210319522127,78.0210319522127
"quadratic model",736.242190389572,738.908857056238,3.08631874531951,5.75298541198618
"logistic model",NA,NA,9.12694182445565,11.7936084911223
"gompertz model",697.597456004807,701.883170290522,-3.43281123626184,0.852903049452447
