"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-43.9791001482999,-42.9791001482999,30.8166440228552,31.8166440228552
"quadratic model",-66.8832417109898,-65.1441112762072,15.8280808027187,17.5672112375013
"logistic model",-171.692566937235,-169.953436502453,-71.0032234291926,-69.26409299441
"gompertz model",-62.9240090751132,-60.1967363478405,25.5274184743006,28.2546912015733
