"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-29.1229163624268,-26.1229163624268,28.4746787463799,31.4746787463799
"quadratic model",-43.7547447127267,-38.040458998441,20.5816170180281,26.2959027323138
"logistic model",-21.4927654857971,-15.7784797715114,-17.3062603314372,-11.5919746171515
"gompertz model",-62.4882967728119,-52.4882967728119,-1.6831346286471,8.3168653713529
