"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",143.020879899395,146.020879899395,38.5006369459644,41.5006369459644
"quadratic model",144.934364904821,150.648650619107,17.6122716468118,23.3265573610975
"logistic model",NA,NA,6.93390764570059,12.6481933599863
"gompertz model",134.030380170455,144.030380170455,2.6967397161449,12.6967397161449
