"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",83.5733410193004,88.3733410193004,26.7126164421393,31.5126164421393
"quadratic model",81.6722517599874,91.6722517599874,19.0365601624039,29.0365601624039
"logistic model",77.4565257669499,87.4565257669499,10.4067303293202,20.4067303293202
"gompertz model",77.380564172045,97.380564172045,2.6770299008106,22.6770299008106
