"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",147.230161471979,151.230161471979,23.4101197775607,27.4101197775607
"quadratic model",141.727529860907,149.727529860907,23.6294307141551,31.6294307141551
"logistic model",NA,NA,8.621279617734,16.621279617734
"gompertz model",95.9251101669817,110.925110166982,11.8778183773961,26.8778183773961
