"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",7.10008440048812,15.1000844004881,-3.93791544524042,4.06208455475958
"quadratic model",8.08221973853423,28.0822197385342,-3.98310175466883,16.0168982453312
"logistic model",7.99440607816307,27.9944060781631,-4.52750616174549,15.4724938382545
"gompertz model",8.70666510634718,68.7066651063472,-7.71682941303677,52.2831705869632
