"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-0.411803255124607,1.58819674487539,53.7828314704062,55.7828314704062
"quadratic model",-16.5188796386986,-12.882516002335,45.4307184803952,49.0670821167589
"logistic model",-25.1796989483396,-21.5433353119759,28.8326903700596,32.4690540064232
"gompertz model",-23.0557921164838,-17.0557921164838,0.274715472890653,6.27471547289065
