"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",121.970013170127,126.770013170127,26.5686696244265,31.3686696244265
"quadratic model",118.239260859153,128.239260859153,13.4829102489166,23.4829102489166
"logistic model",NA,NA,5.30942610232463,15.3094261023246
"gompertz model",111.56792602727,131.56792602727,8.53291877337685,28.5329187733769
