"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",98.830392758158,110.830392758158,15.2292559536982,27.2292559536982
"quadratic model",98.8469497417497,138.84694974175,6.92153999168606,46.9215399916861
"logistic model",NA,NA,4.76225709097104,44.762257090971
"gompertz model",74.8581620712796,Inf,-6.36780706221987,Inf
