"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",146.313385179945,151.113385179945,24.0092076089871,28.8092076089871
"quadratic model",124.375910936884,134.375910936884,21.4439668857116,31.4439668857116
"logistic model",NA,NA,4.27552614974079,14.2755261497408
"gompertz model",97.6663291108006,117.666329110801,1.17444901201737,21.1744490120174
