"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-1.62362785925505,-0.76648500211219,65.0376858044328,65.8948286615756
"quadratic model",-27.5082244840657,-26.0267430025842,49.1015423471324,50.5830238286139
"logistic model",-112.170779990165,-110.689298508684,-42.3933224788107,-40.9118409973292
"gompertz model",-77.7527192332751,-75.4450269255828,21.038459155707,23.3461514633993
