"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",133.370106944888,141.370106944888,16.9808604680387,24.9808604680387
"quadratic model",120.226046783754,140.226046783754,17.9650776226117,37.9650776226117
"logistic model",NA,NA,16.7847464209743,36.7847464209743
"gompertz model",121.736914334307,181.736914334307,5.49070881582348,65.4907088158235
