"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",4.82380063079577,7.00561881261395,58.6067906876102,60.7886088694284
"quadratic model",-2.57013514131302,1.42986485868698,54.8211927524532,58.8211927524532
"logistic model",7.11342863415584,11.1134286341558,29.9359363701423,33.9359363701423
"gompertz model",-5.72235278715176,0.944313879514908,55.8809841580837,62.5476508247504
