"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",-7.12765005663915,-5.2814962104853,51.4382905371802,53.284444383334
"quadratic model",-25.0756597661417,-21.7423264328084,45.7338730850697,49.067206418403
"logistic model",0.891465204293054,4.22479853762639,-4.59978524426374,-1.2664519109304
"gompertz model",-86.6303329340208,-81.1757874794753,25.6882546165031,31.1428000710486
