"","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"linear model",129.000422556273,133.000422556273,28.0850147639988,32.0850147639988
"quadratic model",113.384109422162,121.384109422162,24.531620116582,32.531620116582
"logistic model",NA,NA,9.79973015094042,17.7997301509404
"gompertz model",109.950978837664,124.950978837664,5.60963972249224,20.6096397224922
