XCoord,YCoord,A,P
-0.00812500,52.10262500,476.516751,89.895080
-0.00787500,52.10262500,476.516751,89.895080
-0.06687500,52.10125000,953.062586,145.530759
-0.06662500,52.10125000,953.062587,145.530759
-0.06637500,52.10125000,953.062587,145.530759
-0.06612500,52.10125000,953.062587,145.530759
-0.06587500,52.10125000,953.062587,145.530759
-0.06562500,52.10125000,953.062587,145.530759
-0.06537500,52.10125000,953.062587,145.530759
-0.06512500,52.10125000,953.062587,145.530759
-0.06750000,52.10087500,953.070519,124.158174
-0.06712500,52.10087500,476.535259,89.896404
-0.06687500,52.10087500,476.535259,89.896404
-0.06662500,52.10087500,476.535259,89.896404
-0.06625000,52.10087500,953.070519,124.158174
-0.06575000,52.10087500,953.070519,124.158174
-0.06537500,52.10087500,476.535259,89.896404
-0.06512500,52.10087500,476.535259,89.896404
-0.06825000,52.10062500,953.075806,124.158555
-0.06787500,52.10062500,476.537903,89.896593
-0.06750000,52.10062500,953.075806,124.158555
-0.06712500,52.10062500,476.537903,89.896593
-0.06687500,52.10062500,476.537903,89.896593
-0.06662500,52.10062500,476.537903,89.896593
-0.06637500,52.10062500,476.537903,89.896593
-0.06600000,52.10062500,953.075806,124.158555
-0.06562500,52.10062500,476.537903,89.896593
-0.06537500,52.10062500,476.537903,89.896593
-0.06512500,52.10062500,476.537903,89.896593
-0.06825000,52.10037500,953.081094,124.158935
-0.06712500,52.10037500,476.540547,89.896783
-0.06687500,52.10037500,476.540547,89.896783
-0.06537500,52.10037500,476.540547,89.896783
-0.08225000,52.10012500,953.086382,124.159316
-0.06887500,52.10012500,476.543191,89.896972
-0.06862500,52.10012500,476.543191,89.896972
-0.06787500,52.10012500,476.543191,89.896972
-0.06750000,52.10025000,2859.251214,248.318252
-0.06675000,52.10012500,953.086381,124.159316
-0.08225000,52.09987500,953.091670,124.159697
-0.08187500,52.09987500,476.545835,89.897161
-0.06912500,52.09987500,476.545835,89.897161
-0.06887500,52.09987500,476.545835,89.897161
-0.06862500,52.09987500,476.545835,89.897161
-0.06787500,52.09987500,476.545835,89.897161
-0.06737500,52.09987500,1429.637505,158.422233
-0.06675000,52.09987500,953.091670,124.159697
-0.06637500,52.09987500,476.545835,89.897161
-0.06600000,52.09987500,953.091670,124.159697
-0.06562500,52.09987500,476.545835,89.897161
-0.06912500,52.09962500,476.548479,89.897350
-0.06887500,52.09962500,476.548479,89.897350
-0.06862500,52.09962500,476.548479,89.897350
-0.06825000,52.09962500,953.096958,124.160078
-0.06675000,52.09962500,953.096958,124.160078
-0.06637500,52.09962500,476.548479,89.897350
-0.06600000,52.09962500,953.096958,124.160078
-0.06562500,52.09962500,476.548479,89.897350
-0.06537500,52.09962500,476.548479,89.897350
-0.06325000,52.09961627,664.885459,119.110371
-0.06675000,52.09937500,953.102244,124.160458
-0.06637500,52.09937500,476.551122,89.897539
-0.06600000,52.09937500,953.102245,124.160458
-0.06562500,52.09937500,476.551122,89.897539
-0.23550000,52.09386627,664.970297,119.116486
-0.23550000,52.09362500,953.223859,124.169215
-0.23512500,52.09362500,476.611929,89.901890
-0.23489323,52.09362500,305.329517,79.792768
-0.23512500,52.09339327,305.218362,90.420188
-0.46185677,52.09137500,305.344759,79.794618
-0.46155632,52.09137500,553.902841,112.183891
-0.49462500,52.09112500,476.638365,89.903782
-0.49437500,52.09112500,476.638365,89.903782
-0.49412500,52.09112500,476.638365,89.903782
-0.49387500,52.09112500,476.638365,89.903782
-0.49362500,52.09112500,476.638365,89.903782
-0.49337500,52.09112500,476.638365,89.903782
-0.49312500,52.09112500,476.638365,89.903782
-0.49287500,52.09112500,476.638365,89.903782
-0.49250000,52.09112500,953.276731,124.173022
-0.49212500,52.09112500,476.638365,89.903782
-0.49187500,52.09112500,476.638365,89.903782
-0.49037500,52.09112500,476.638365,89.903782
-0.49012500,52.09112500,476.638365,89.903782
-0.48987500,52.09112500,476.638365,89.903782
-0.48962500,52.09112500,476.638365,89.903782
-0.48912500,52.09112500,1429.915096,158.442261
-0.48862500,52.09112500,476.638365,89.903782
-0.48837500,52.09112500,476.638365,89.903782
-0.48812500,52.09112500,476.638365,89.903782
-0.48787500,52.09112500,476.638365,89.903782
-0.49487500,52.09075000,953.284661,145.538604
-0.49462500,52.09075000,953.284661,145.538604
-0.49437500,52.09075000,953.284661,145.538604
-0.49412500,52.09075000,953.284661,145.538604
-0.49375000,52.09075000,1906.569323,179.808131
-0.49162500,52.09075000,953.284661,145.538604
-0.49137500,52.09075000,953.284661,145.538604
-0.49112500,52.09075000,953.284661,145.538604
-0.49087500,52.09075000,953.284661,145.538604
-0.49062500,52.09075000,953.284662,145.538604
-0.49037500,52.09075000,953.284661,145.538604
-0.49012500,52.09075000,953.284661,145.538604
-0.48987500,52.09075000,953.284661,145.538604
-0.48962500,52.09075000,953.284661,145.538604
-0.48912500,52.09075000,2859.853984,214.077658
-0.48862500,52.09075000,953.284661,145.538604
-0.48837500,52.09075000,953.284662,145.538604
-0.48812500,52.09075000,953.284661,145.538604
