XCoord,YCoord,A,P
-0.83700000,60.84112500,757.386655,110.090738
-0.83662500,60.84112500,378.693327,82.901984
-0.83860673,60.84087500,242.509843,72.450375
-0.83812500,60.84087500,1136.088810,137.280127
-0.83750000,60.84087500,757.392540,110.091161
-0.83700000,60.84087500,757.392540,110.091161
-0.83650000,60.84087500,757.392540,110.091161
-0.83462500,60.84087500,378.696270,82.902194
-0.83812500,60.84062500,1136.097638,137.280762
-0.83750000,60.84062500,757.398426,110.091583
-0.83475000,60.84062500,757.398425,110.091583
-0.83430632,60.84062500,440.089905,96.917613
-0.83837500,60.84039327,242.516363,86.234339
-0.83787500,60.84037500,378.702155,82.902615
-0.83750000,60.84037500,757.404311,110.092006
-0.83712500,60.84037500,378.702155,82.902615
-0.83687500,60.84037500,378.702155,82.902615
-0.83275000,60.84037500,757.404311,110.092006
-0.83762500,60.84012500,378.705098,82.902825
-0.83737500,60.84012500,378.705098,82.902825
-0.83700000,60.84012500,757.410195,110.092428
-0.83737500,60.83987500,378.708041,82.903035
-0.83712500,60.83987500,378.708041,82.903035
-0.83687500,60.83987500,378.708040,82.903035
-0.83476306,60.83986041,511.221492,103.285789
-0.83737500,60.83962500,378.710983,82.903245
-0.83712500,60.83962500,378.710983,82.903245
-0.83687500,60.83962500,378.710983,82.903245
-0.83662500,60.83962500,378.710983,82.903245
-0.84087500,60.83937500,378.713926,82.903456
-0.84062500,60.83937500,378.713926,82.903456
-0.84037500,60.83937500,378.713926,82.903456
-0.84012500,60.83937500,378.713926,82.903456
-0.83987500,60.83937500,378.713926,82.903456
-0.83962500,60.83937500,378.713926,82.903456
-0.83737500,60.83937500,378.713926,82.903456
-0.83712500,60.83937500,378.713926,82.903456
-0.83687500,60.83937500,378.713925,82.903456
-0.83662500,60.83937500,378.713926,82.903456
-0.84112500,60.83912500,378.716868,82.903666
-0.84087500,60.83912500,378.716868,82.903666
-0.84062500,60.83912500,378.716868,82.903666
-0.84037500,60.83912500,378.716868,82.903666
-0.84012500,60.83912500,378.716868,82.903666
-0.83987500,60.83912500,378.716868,82.903666
-0.83787500,60.83912500,378.716868,82.903666
-0.83762500,60.83912500,378.716868,82.903666
-0.83737500,60.83912500,378.716868,82.903666
-0.83712500,60.83912500,378.716868,82.903666
-0.84362500,60.83885673,242.527945,86.235180
-0.84162500,60.83887500,1136.159432,137.285205
-0.84112500,60.83887500,378.719811,82.903876
-0.84087500,60.83887500,378.719811,82.903876
-0.84062500,60.83887500,378.719811,82.903876
-0.83675000,60.83900000,1514.873357,165.807542
-0.84387500,60.83862500,1136.168259,137.285840
-0.84311987,60.83863013,259.301692,80.585739
-0.84212500,60.83862500,378.722753,82.904086
-0.84187500,60.83862500,378.722753,82.904086
-0.84150000,60.83862500,757.445506,110.094963
-0.84437500,60.83837500,378.725696,82.904296
-0.84400000,60.83837500,757.451391,110.095385
-0.84350000,60.83837500,757.451391,110.095385
-0.84237500,60.83837500,378.725696,82.904296
-0.84212500,60.83837500,378.725696,82.904296
-0.84187500,60.83837500,378.725696,82.904297
-0.84150000,60.83837500,757.451391,110.095385
-0.84112500,60.83850000,757.448449,138.617400
-0.84087500,60.83850000,757.448449,138.617400
-0.84512500,60.83795696,1848.803935,210.430545
-0.84450000,60.83800000,1514.920438,165.809224
-0.84400000,60.83800000,1514.920438,165.809224
-0.84350000,60.83800000,1514.920438,165.809224
-0.84300000,60.83787500,757.463162,110.096230
-0.84250000,60.83800000,1514.920439,165.809224
-0.84212500,60.83800000,757.460219,138.617816
-0.84162500,60.83800000,2272.380657,193.000631
-0.83312500,60.83612500,378.752178,82.906188
