"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",0.616993902794547,1.57699390279455,73.1353608960704,74.0953608960704
"2","quadratic model",-19.8083536400171,-18.1416869733504,61.5024791289968,63.1691457956635
"3","logistic model",7.38481794228599,9.05148460895266,-4.24152715872705,-2.57486049206038
"4","gompertz model",-69.8041404226354,-67.1954447704614,59.7187352076675,62.3274308598414
