"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-257.219785335928,-256.128876245018,58.031485615918,59.1223947068271
"2","quadratic model",-258.467681026293,-256.562919121531,58.0331050704239,59.9378669751858
"3","logistic model",-254.563176164707,-252.658414259945,64.0225283784498,65.9272902832117
"4","gompertz model",-250.606281967281,-247.606281967281,54.7647585602769,57.7647585602769
