"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",210.207314698268,212.607314698268,54.1516014834622,56.5516014834622
"2","quadratic model",200.399777808268,204.844222252712,42.2838870878542,46.7283315322986
"3","logistic model",NA,NA,2.78591223648509,7.23035668092954
"4","gompertz model",191.034855428878,198.534855428878,33.4013863682585,40.9013863682585
