"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",111.832950884958,123.832950884958,11.9668055565763,23.9668055565763
"2","quadratic model",106.142612988536,146.142612988536,11.6576162801657,51.6576162801657
"3","logistic model",NA,NA,9.73707493104902,49.737074931049
"4","gompertz model",100.661943764955,Inf,-3.18445718836973,Inf
