"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",82.9119798136781,87.7119798136781,25.3493026008534,30.1493026008534
"2","quadratic model",77.9649480015841,87.9649480015841,4.26643262499744,14.2664326249974
"3","logistic model",62.8473821111893,72.8473821111893,-15.6371071934998,-5.63710719349979
"4","gompertz model",62.1423499969974,82.1423499969974,31.7553625408551,51.7553625408551
