"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-34.6930650656918,-33.6930650656918,70.0593352137117,71.0593352137117
"2","quadratic model",-60.5809327938245,-58.8418023590419,53.2011917047896,54.9403221395722
"3","logistic model",-31.2109323663931,-29.4718019316105,8.47607752060829,10.2152079553909
"4","gompertz model",-59.9135007521002,-57.1862280248275,51.7809887849315,54.5082615122042
