"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",106.858143061658,108.704296907812,31.3624102364024,33.2085640825563
"2","quadratic model",107.323473558469,110.656806891802,-4.71315373662683,-1.3798204032935
"3","logistic model",110.488217558763,113.821550892097,-16.3872702668293,-13.053936933496
"4","gompertz model",101.181640348283,106.636185802829,-17.8345415214328,-12.3799960668873
